code,siCode,siName,guCode,guName,fullName,name,active
2811013200,2800000000,인천광역시,2811000000,중구,인천광역시 중구 도원동,도원동,true
2811013300,2800000000,인천광역시,2811000000,중구,인천광역시 중구 내동,내동,true
2811013400,2800000000,인천광역시,2811000000,중구,인천광역시 중구 경동,경동,true
2811013500,2800000000,인천광역시,2811000000,중구,인천광역시 중구 용동,용동,true
2811013600,2800000000,인천광역시,2811000000,중구,인천광역시 중구 인현동,인현동,true
2811013700,2800000000,인천광역시,2811000000,중구,인천광역시 중구 전동,전동,true
2811013800,2800000000,인천광역시,2811000000,중구,인천광역시 중구 북성동1가,북성동1가,true
2811013900,2800000000,인천광역시,2811000000,중구,인천광역시 중구 북성동2가,북성동2가,true
2811014000,2800000000,인천광역시,2811000000,중구,인천광역시 중구 북성동3가,북성동3가,true
2811014100,2800000000,인천광역시,2811000000,중구,인천광역시 중구 선린동,선린동,true
2811014200,2800000000,인천광역시,2811000000,중구,인천광역시 중구 송월동1가,송월동1가,true
2811014300,2800000000,인천광역시,2811000000,중구,인천광역시 중구 송월동2가,송월동2가,true
2811014400,2800000000,인천광역시,2811000000,중구,인천광역시 중구 송월동3가,송월동3가,true
2811014500,2800000000,인천광역시,2811000000,중구,인천광역시 중구 중산동,중산동,true
2811014600,2800000000,인천광역시,2811000000,중구,인천광역시 중구 운남동,운남동,true
2811014700,2800000000,인천광역시,2811000000,중구,인천광역시 중구 운서동,운서동,true
2811014800,2800000000,인천광역시,2811000000,중구,인천광역시 중구 운북동,운북동,true
2811014900,2800000000,인천광역시,2811000000,중구,인천광역시 중구 을왕동,을왕동,true
2811015000,2800000000,인천광역시,2811000000,중구,인천광역시 중구 남북동,남북동,true
2811015100,2800000000,인천광역시,2811000000,중구,인천광역시 중구 덕교동,덕교동,true
2811015200,2800000000,인천광역시,2811000000,중구,인천광역시 중구 무의동,무의동,true
2814010100,2800000000,인천광역시,2814000000,동구,인천광역시 동구 만석동,만석동,true
2814010200,2800000000,인천광역시,2814000000,동구,인천광역시 동구 화수동,화수동,true
2814010300,2800000000,인천광역시,2814000000,동구,인천광역시 동구 송현동,송현동,true
2814010400,2800000000,인천광역시,2814000000,동구,인천광역시 동구 화평동,화평동,true
2814010500,2800000000,인천광역시,2814000000,동구,인천광역시 동구 창영동,창영동,true
2814010600,2800000000,인천광역시,2814000000,동구,인천광역시 동구 금곡동,금곡동,true
2814010700,2800000000,인천광역시,2814000000,동구,인천광역시 동구 송림동,송림동,true
2817710100,2800000000,인천광역시,2817700000,미추홀구,인천광역시 미추홀구 숭의동,숭의동,true
2817710200,2800000000,인천광역시,2817700000,미추홀구,인천광역시 미추홀구 용현동,용현동,true
2817710300,2800000000,인천광역시,2817700000,미추홀구,인천광역시 미추홀구 학익동,학익동,true
2817710400,2800000000,인천광역시,2817700000,미추홀구,인천광역시 미추홀구 도화동,도화동,true
2817710500,2800000000,인천광역시,2817700000,미추홀구,인천광역시 미추홀구 주안동,주안동,true
2817710600,2800000000,인천광역시,2817700000,미추홀구,인천광역시 미추홀구 관교동,관교동,true
2817710700,2800000000,인천광역시,2817700000,미추홀구,인천광역시 미추홀구 문학동,문학동,true
2818510100,2800000000,인천광역시,2818500000,연수구,인천광역시 연수구 옥련동,옥련동,true
2818510200,2800000000,인천광역시,2818500000,연수구,인천광역시 연수구 선학동,선학동,true
2818510300,2800000000,인천광역시,2818500000,연수구,인천광역시 연수구 연수동,연수동,true
2818510400,2800000000,인천광역시,2818500000,연수구,인천광역시 연수구 청학동,청학동,true
2818510500,2800000000,인천광역시,2818500000,연수구,인천광역시 연수구 동춘동,동춘동,true
2818510600,2800000000,인천광역시,2818500000,연수구,인천광역시 연수구 송도동,송도동,true
2820010100,2800000000,인천광역시,2820000000,남동구,인천광역시 남동구 구월동,구월동,true
2820010200,2800000000,인천광역시,2820000000,남동구,인천광역시 남동구 간석동,간석동,true
2820010300,2800000000,인천광역시,2820000000,남동구,인천광역시 남동구 만수동,만수동,true
2820010400,2800000000,인천광역시,2820000000,남동구,인천광역시 남동구 장수동,장수동,true
2820010500,2800000000,인천광역시,2820000000,남동구,인천광역시 남동구 서창동,서창동,true
2820010600,2800000000,인천광역시,2820000000,남동구,인천광역시 남동구 운연동,운연동,true
2820010700,2800000000,인천광역시,2820000000,남동구,인천광역시 남동구 남촌동,남촌동,true
2820010800,2800000000,인천광역시,2820000000,남동구,인천광역시 남동구 수산동,수산동,true
2820010900,2800000000,인천광역시,2820000000,남동구,인천광역시 남동구 도림동,도림동,true
2820011000,2800000000,인천광역시,2820000000,남동구,인천광역시 남동구 논현동,논현동,true
2820011100,2800000000,인천광역시,2820000000,남동구,인천광역시 남동구 고잔동,고잔동,true
2823710100,2800000000,인천광역시,2823700000,부평구,인천광역시 부평구 부평동,부평동,true
2823710200,2800000000,인천광역시,2823700000,부평구,인천광역시 부평구 십정동,십정동,true
2823710300,2800000000,인천광역시,2823700000,부평구,인천광역시 부평구 산곡동,산곡동,true
2823710400,2800000000,인천광역시,2823700000,부평구,인천광역시 부평구 청천동,청천동,true
2823710500,2800000000,인천광역시,2823700000,부평구,인천광역시 부평구 삼산동,삼산동,true
2823710600,2800000000,인천광역시,2823700000,부평구,인천광역시 부평구 갈산동,갈산동,true
2823710700,2800000000,인천광역시,2823700000,부평구,인천광역시 부평구 부개동,부개동,true
2823710800,2800000000,인천광역시,2823700000,부평구,인천광역시 부평구 일신동,일신동,true
2823710900,2800000000,인천광역시,2823700000,부평구,인천광역시 부평구 구산동,구산동,true
2824510100,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 효성동,효성동,true
2824510200,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 계산동,계산동,true
2824510300,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 작전동,작전동,true
2824510400,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 서운동,서운동,true
2824510500,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 임학동,임학동,true
2824510600,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 용종동,용종동,true
2824510700,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 병방동,병방동,true
2824510800,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 방축동,방축동,true
2824510900,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 박촌동,박촌동,true
2824511000,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 동양동,동양동,true
2824511100,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 귤현동,귤현동,true
2824511200,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 상야동,상야동,true
2824511300,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 하야동,하야동,true
2824511400,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 평동,평동,true
2824511500,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 노오지동,노오지동,true
2824511600,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 선주지동,선주지동,true
2824511700,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 이화동,이화동,true
2824511800,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 오류동,오류동,true
2824511900,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 갈현동,갈현동,true
2824512000,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 둑실동,둑실동,true
2824512100,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 목상동,목상동,true
2824512200,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 다남동,다남동,true
2824512300,2800000000,인천광역시,2824500000,계양구,인천광역시 계양구 장기동,장기동,true
2826010100,2800000000,인천광역시,2826000000,서구,인천광역시 서구 백석동,백석동,true
2826010200,2800000000,인천광역시,2826000000,서구,인천광역시 서구 시천동,시천동,true
2826010300,2800000000,인천광역시,2826000000,서구,인천광역시 서구 검암동,검암동,true
2826010400,2800000000,인천광역시,2826000000,서구,인천광역시 서구 경서동,경서동,true
2826010500,2800000000,인천광역시,2826000000,서구,인천광역시 서구 공촌동,공촌동,true
2826010600,2800000000,인천광역시,2826000000,서구,인천광역시 서구 연희동,연희동,true
2826010700,2800000000,인천광역시,2826000000,서구,인천광역시 서구 심곡동,심곡동,true
2826010800,2800000000,인천광역시,2826000000,서구,인천광역시 서구 가정동,가정동,true
2826010900,2800000000,인천광역시,2826000000,서구,인천광역시 서구 신현동,신현동,true
2826011000,2800000000,인천광역시,2826000000,서구,인천광역시 서구 석남동,석남동,true
2826011100,2800000000,인천광역시,2826000000,서구,인천광역시 서구 원창동,원창동,true
2826011200,2800000000,인천광역시,2826000000,서구,인천광역시 서구 가좌동,가좌동,true
2826011300,2800000000,인천광역시,2826000000,서구,인천광역시 서구 마전동,마전동,true
2826011400,2800000000,인천광역시,2826000000,서구,인천광역시 서구 당하동,당하동,true
2826011500,2800000000,인천광역시,2826000000,서구,인천광역시 서구 원당동,원당동,true
2826011700,2800000000,인천광역시,2826000000,서구,인천광역시 서구 대곡동,대곡동,true
2826011800,2800000000,인천광역시,2826000000,서구,인천광역시 서구 금곡동,금곡동,true
2826011900,2800000000,인천광역시,2826000000,서구,인천광역시 서구 오류동,오류동,true
2826012000,2800000000,인천광역시,2826000000,서구,인천광역시 서구 왕길동,왕길동,true
2826012100,2800000000,인천광역시,2826000000,서구,인천광역시 서구 불로동,불로동,true
2826012200,2800000000,인천광역시,2826000000,서구,인천광역시 서구 청라동,청라동,true
2871025000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 강화읍,강화읍,true
2871031000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 선원면,선원면,true
2871032000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 불은면,불은면,true
2871033000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 길상면,길상면,true
2871034000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 화도면,화도면,true
2871035000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 양도면,양도면,true
2871036000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 내가면,내가면,true
2871037000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 하점면,하점면,true
2871038000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 양사면,양사면,true
2871039000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 송해면,송해면,true
2871040000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 교동면,교동면,true
2871041000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 삼산면,삼산면,true
2871042000,2800000000,인천광역시,2871000000,강화군,인천광역시 강화군 서도면,서도면,true
2872031000,2800000000,인천광역시,2872000000,옹진군,인천광역시 옹진군 북도면,북도면,true
2872033000,2800000000,인천광역시,2872000000,옹진군,인천광역시 옹진군 백령면,백령면,true
2872034000,2800000000,인천광역시,2872000000,옹진군,인천광역시 옹진군 대청면,대청면,true
2872035000,2800000000,인천광역시,2872000000,옹진군,인천광역시 옹진군 덕적면,덕적면,true
2872036000,2800000000,인천광역시,2872000000,옹진군,인천광역시 옹진군 영흥면,영흥면,true
2872037000,2800000000,인천광역시,2872000000,옹진군,인천광역시 옹진군 자월면,자월면,true
2872038000,2800000000,인천광역시,2872000000,옹진군,인천광역시 옹진군 연평면,연평면,true
2911010100,2900000000,광주광역시,2911000000,동구,광주광역시 동구 대인동,대인동,true
2911010200,2900000000,광주광역시,2911000000,동구,광주광역시 동구 금남로5가,금남로5가,true
2911010300,2900000000,광주광역시,2911000000,동구,광주광역시 동구 충장로5가,충장로5가,true
2911010400,2900000000,광주광역시,2911000000,동구,광주광역시 동구 수기동,수기동,true
2911010500,2900000000,광주광역시,2911000000,동구,광주광역시 동구 대의동,대의동,true
2911010600,2900000000,광주광역시,2911000000,동구,광주광역시 동구 궁동,궁동,true
2911010700,2900000000,광주광역시,2911000000,동구,광주광역시 동구 장동,장동,true
2911010800,2900000000,광주광역시,2911000000,동구,광주광역시 동구 동명동,동명동,true
2911010900,2900000000,광주광역시,2911000000,동구,광주광역시 동구 계림동,계림동,true
2911011000,2900000000,광주광역시,2911000000,동구,광주광역시 동구 산수동,산수동,true
2911011100,2900000000,광주광역시,2911000000,동구,광주광역시 동구 지산동,지산동,true
2911011200,2900000000,광주광역시,2911000000,동구,광주광역시 동구 남동,남동,true
2911011300,2900000000,광주광역시,2911000000,동구,광주광역시 동구 광산동,광산동,true
2911011400,2900000000,광주광역시,2911000000,동구,광주광역시 동구 금동,금동,true
2911011500,2900000000,광주광역시,2911000000,동구,광주광역시 동구 호남동,호남동,true
2911011600,2900000000,광주광역시,2911000000,동구,광주광역시 동구 불로동,불로동,true
2911011700,2900000000,광주광역시,2911000000,동구,광주광역시 동구 황금동,황금동,true
2911011800,2900000000,광주광역시,2911000000,동구,광주광역시 동구 서석동,서석동,true
2911011900,2900000000,광주광역시,2911000000,동구,광주광역시 동구 소태동,소태동,true
2911012000,2900000000,광주광역시,2911000000,동구,광주광역시 동구 용연동,용연동,true
2911012100,2900000000,광주광역시,2911000000,동구,광주광역시 동구 운림동,운림동,true
2911012200,2900000000,광주광역시,2911000000,동구,광주광역시 동구 학동,학동,true
2911012300,2900000000,광주광역시,2911000000,동구,광주광역시 동구 월남동,월남동,true
2911012400,2900000000,광주광역시,2911000000,동구,광주광역시 동구 선교동,선교동,true
2911012500,2900000000,광주광역시,2911000000,동구,광주광역시 동구 내남동,내남동,true
2911012600,2900000000,광주광역시,2911000000,동구,광주광역시 동구 용산동,용산동,true
2911012700,2900000000,광주광역시,2911000000,동구,광주광역시 동구 충장로1가,충장로1가,true
2911012800,2900000000,광주광역시,2911000000,동구,광주광역시 동구 충장로2가,충장로2가,true
2911012900,2900000000,광주광역시,2911000000,동구,광주광역시 동구 충장로3가,충장로3가,true
2911013000,2900000000,광주광역시,2911000000,동구,광주광역시 동구 충장로4가,충장로4가,true
2911013100,2900000000,광주광역시,2911000000,동구,광주광역시 동구 금남로1가,금남로1가,true
2911013200,2900000000,광주광역시,2911000000,동구,광주광역시 동구 금남로2가,금남로2가,true
2911013300,2900000000,광주광역시,2911000000,동구,광주광역시 동구 금남로3가,금남로3가,true
2911013400,2900000000,광주광역시,2911000000,동구,광주광역시 동구 금남로4가,금남로4가,true
2914010400,2900000000,광주광역시,2914000000,서구,광주광역시 서구 양동,양동,true
2914010600,2900000000,광주광역시,2914000000,서구,광주광역시 서구 농성동,농성동,true
2914011500,2900000000,광주광역시,2914000000,서구,광주광역시 서구 광천동,광천동,true
2914011600,2900000000,광주광역시,2914000000,서구,광주광역시 서구 유촌동,유촌동,true
2914011700,2900000000,광주광역시,2914000000,서구,광주광역시 서구 덕흥동,덕흥동,true
2914011800,2900000000,광주광역시,2914000000,서구,광주광역시 서구 쌍촌동,쌍촌동,true
2914011900,2900000000,광주광역시,2914000000,서구,광주광역시 서구 화정동,화정동,true
2914012000,2900000000,광주광역시,2914000000,서구,광주광역시 서구 치평동,치평동,true
2914012100,2900000000,광주광역시,2914000000,서구,광주광역시 서구 내방동,내방동,true
2914012500,2900000000,광주광역시,2914000000,서구,광주광역시 서구 서창동,서창동,true
2914012600,2900000000,광주광역시,2914000000,서구,광주광역시 서구 세하동,세하동,true
2914012700,2900000000,광주광역시,2914000000,서구,광주광역시 서구 용두동,용두동,true
2914012800,2900000000,광주광역시,2914000000,서구,광주광역시 서구 풍암동,풍암동,true
2914012900,2900000000,광주광역시,2914000000,서구,광주광역시 서구 벽진동,벽진동,true
2914013000,2900000000,광주광역시,2914000000,서구,광주광역시 서구 금호동,금호동,true
2914013100,2900000000,광주광역시,2914000000,서구,광주광역시 서구 마륵동,마륵동,true
2914013200,2900000000,광주광역시,2914000000,서구,광주광역시 서구 매월동,매월동,true
2914013300,2900000000,광주광역시,2914000000,서구,광주광역시 서구 동천동,동천동,true
2915510100,2900000000,광주광역시,2915500000,남구,광주광역시 남구 사동,사동,true
2915510200,2900000000,광주광역시,2915500000,남구,광주광역시 남구 구동,구동,true
2915510300,2900000000,광주광역시,2915500000,남구,광주광역시 남구 서동,서동,true
2915510400,2900000000,광주광역시,2915500000,남구,광주광역시 남구 월산동,월산동,true
2915510500,2900000000,광주광역시,2915500000,남구,광주광역시 남구 백운동,백운동,true
2915510600,2900000000,광주광역시,2915500000,남구,광주광역시 남구 주월동,주월동,true
2915510700,2900000000,광주광역시,2915500000,남구,광주광역시 남구 노대동,노대동,true
2915510800,2900000000,광주광역시,2915500000,남구,광주광역시 남구 진월동,진월동,true
2915510900,2900000000,광주광역시,2915500000,남구,광주광역시 남구 덕남동,덕남동,true
2915511000,2900000000,광주광역시,2915500000,남구,광주광역시 남구 행암동,행암동,true
2915511100,2900000000,광주광역시,2915500000,남구,광주광역시 남구 임암동,임암동,true
2915511200,2900000000,광주광역시,2915500000,남구,광주광역시 남구 송하동,송하동,true
2915511300,2900000000,광주광역시,2915500000,남구,광주광역시 남구 양림동,양림동,true
2915511400,2900000000,광주광역시,2915500000,남구,광주광역시 남구 방림동,방림동,true
2915511500,2900000000,광주광역시,2915500000,남구,광주광역시 남구 봉선동,봉선동,true
2915511600,2900000000,광주광역시,2915500000,남구,광주광역시 남구 구소동,구소동,true
2915511700,2900000000,광주광역시,2915500000,남구,광주광역시 남구 양촌동,양촌동,true
2915511800,2900000000,광주광역시,2915500000,남구,광주광역시 남구 도금동,도금동,true
2915511900,2900000000,광주광역시,2915500000,남구,광주광역시 남구 승촌동,승촌동,true
2915512000,2900000000,광주광역시,2915500000,남구,광주광역시 남구 지석동,지석동,true
2915512100,2900000000,광주광역시,2915500000,남구,광주광역시 남구 압촌동,압촌동,true
2915512200,2900000000,광주광역시,2915500000,남구,광주광역시 남구 화장동,화장동,true
2915512300,2900000000,광주광역시,2915500000,남구,광주광역시 남구 칠석동,칠석동,true
2915512400,2900000000,광주광역시,2915500000,남구,광주광역시 남구 석정동,석정동,true
2915512500,2900000000,광주광역시,2915500000,남구,광주광역시 남구 신장동,신장동,true
2915512600,2900000000,광주광역시,2915500000,남구,광주광역시 남구 양과동,양과동,true
2915512700,2900000000,광주광역시,2915500000,남구,광주광역시 남구 이장동,이장동,true
2915512800,2900000000,광주광역시,2915500000,남구,광주광역시 남구 대지동,대지동,true
2915512900,2900000000,광주광역시,2915500000,남구,광주광역시 남구 원산동,원산동,true
2915513000,2900000000,광주광역시,2915500000,남구,광주광역시 남구 월성동,월성동,true
2917010100,2900000000,광주광역시,2917000000,북구,광주광역시 북구 중흥동,중흥동,true
2917010200,2900000000,광주광역시,2917000000,북구,광주광역시 북구 유동,유동,true
2917010300,2900000000,광주광역시,2917000000,북구,광주광역시 북구 누문동,누문동,true
2917010400,2900000000,광주광역시,2917000000,북구,광주광역시 북구 북동,북동,true
2917010500,2900000000,광주광역시,2917000000,북구,광주광역시 북구 임동,임동,true
2917010600,2900000000,광주광역시,2917000000,북구,광주광역시 북구 신안동,신안동,true
2917010700,2900000000,광주광역시,2917000000,북구,광주광역시 북구 용봉동,용봉동,true
2917010800,2900000000,광주광역시,2917000000,북구,광주광역시 북구 동림동,동림동,true
2917010900,2900000000,광주광역시,2917000000,북구,광주광역시 북구 운암동,운암동,true
2917011000,2900000000,광주광역시,2917000000,북구,광주광역시 북구 우산동,우산동,true
2917011100,2900000000,광주광역시,2917000000,북구,광주광역시 북구 풍향동,풍향동,true
2917011200,2900000000,광주광역시,2917000000,북구,광주광역시 북구 문흥동,문흥동,true
2917011300,2900000000,광주광역시,2917000000,북구,광주광역시 북구 각화동,각화동,true
2917011400,2900000000,광주광역시,2917000000,북구,광주광역시 북구 두암동,두암동,true
2917011500,2900000000,광주광역시,2917000000,북구,광주광역시 북구 오치동,오치동,true
2917011600,2900000000,광주광역시,2917000000,북구,광주광역시 북구 삼각동,삼각동,true
2917011700,2900000000,광주광역시,2917000000,북구,광주광역시 북구 매곡동,매곡동,true
2917011800,2900000000,광주광역시,2917000000,북구,광주광역시 북구 충효동,충효동,true
2917011900,2900000000,광주광역시,2917000000,북구,광주광역시 북구 덕의동,덕의동,true
2917012000,2900000000,광주광역시,2917000000,북구,광주광역시 북구 금곡동,금곡동,true
2917012100,2900000000,광주광역시,2917000000,북구,광주광역시 북구 망월동,망월동,true
2917012200,2900000000,광주광역시,2917000000,북구,광주광역시 북구 청풍동,청풍동,true
2917012300,2900000000,광주광역시,2917000000,북구,광주광역시 북구 화암동,화암동,true
2917012400,2900000000,광주광역시,2917000000,북구,광주광역시 북구 장등동,장등동,true
2917012500,2900000000,광주광역시,2917000000,북구,광주광역시 북구 운정동,운정동,true
2917012600,2900000000,광주광역시,2917000000,북구,광주광역시 북구 본촌동,본촌동,true
2917012700,2900000000,광주광역시,2917000000,북구,광주광역시 북구 일곡동,일곡동,true
2917012800,2900000000,광주광역시,2917000000,북구,광주광역시 북구 양산동,양산동,true
2917012900,2900000000,광주광역시,2917000000,북구,광주광역시 북구 연제동,연제동,true
2917013000,2900000000,광주광역시,2917000000,북구,광주광역시 북구 신용동,신용동,true
2917013100,2900000000,광주광역시,2917000000,북구,광주광역시 북구 용두동,용두동,true
2917013200,2900000000,광주광역시,2917000000,북구,광주광역시 북구 지야동,지야동,true
2917013300,2900000000,광주광역시,2917000000,북구,광주광역시 북구 태령동,태령동,true
2917013400,2900000000,광주광역시,2917000000,북구,광주광역시 북구 수곡동,수곡동,true
2917013500,2900000000,광주광역시,2917000000,북구,광주광역시 북구 효령동,효령동,true
2917013600,2900000000,광주광역시,2917000000,북구,광주광역시 북구 용전동,용전동,true
2917013700,2900000000,광주광역시,2917000000,북구,광주광역시 북구 용강동,용강동,true
2917013800,2900000000,광주광역시,2917000000,북구,광주광역시 북구 생용동,생용동,true
2917013900,2900000000,광주광역시,2917000000,북구,광주광역시 북구 월출동,월출동,true
2917014000,2900000000,광주광역시,2917000000,북구,광주광역시 북구 대촌동,대촌동,true
2917014100,2900000000,광주광역시,2917000000,북구,광주광역시 북구 오룡동,오룡동,true
2920010100,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 송정동,송정동,true
2920010200,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 도산동,도산동,true
2920010300,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 도호동,도호동,true
2920010400,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 신촌동,신촌동,true
2920010500,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 서봉동,서봉동,true
2920010600,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 운수동,운수동,true
2920010700,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 선암동,선암동,true
2920010800,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 소촌동,소촌동,true
2920010900,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 우산동,우산동,true
2920011000,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 황룡동,황룡동,true
2920011100,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 박호동,박호동,true
2920011200,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 비아동,비아동,true
2920011300,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 도천동,도천동,true
2920011400,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 수완동,수완동,true
2920011500,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 월계동,월계동,true
2920011600,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 쌍암동,쌍암동,true
2920011700,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 산월동,산월동,true
2920011800,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 신창동,신창동,true
2920011900,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 신가동,신가동,true
2920012000,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 운남동,운남동,true
2920012100,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 안청동,안청동,true
2920012200,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 진곡동,진곡동,true
2920012300,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 장덕동,장덕동,true
2920012400,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 흑석동,흑석동,true
2920012500,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 하남동,하남동,true
2920012600,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 장수동,장수동,true
2920012700,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 산정동,산정동,true
2920012800,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 월곡동,월곡동,true
2920012900,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 등임동,등임동,true
2920013000,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 산막동,산막동,true
2920013100,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 고룡동,고룡동,true
2920013200,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 신룡동,신룡동,true
2920013300,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 두정동,두정동,true
2920013400,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 임곡동,임곡동,true
2920013500,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 광산동,광산동,true
2920013600,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 오산동,오산동,true
2920013700,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 사호동,사호동,true
2920013800,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 하산동,하산동,true
2920013900,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 유계동,유계동,true
2920014000,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 본덕동,본덕동,true
2920014100,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 용봉동,용봉동,true
2920014200,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 요기동,요기동,true
2920014300,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 복룡동,복룡동,true
2920014400,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 송대동,송대동,true
2920014500,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 옥동,옥동,true
2920014600,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 월전동,월전동,true
2920014700,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 장록동,장록동,true
2920014800,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 송촌동,송촌동,true
2920014900,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 지죽동,지죽동,true
2920015000,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 용동,용동,true
2920015100,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 용곡동,용곡동,true
2920015200,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 지정동,지정동,true
2920015300,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 명화동,명화동,true
2920015400,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 동산동,동산동,true
2920015500,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 연산동,연산동,true
2920015600,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 도덕동,도덕동,true
2920015700,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 송산동,송산동,true
2920015800,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 지평동,지평동,true
2920015900,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 오운동,오운동,true
2920016000,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 삼거동,삼거동,true
2920016100,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 양동,양동,true
2920016200,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 내산동,내산동,true
2920016300,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 대산동,대산동,true
2920016400,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 송학동,송학동,true
2920016500,2900000000,광주광역시,2920000000,광산구,광주광역시 광산구 신동,신동,true
